date,hour_of_day,DT_wait_time,POC_wait_time,SM_wait_time
2019-03-19,17.0,100.56,40.0,
2019-03-19,18.0,101.67,28.33,
2019-03-19,19.0,128.33,22.5,
2019-03-19,20.0,65.56,12.78,
2019-03-19,21.0,51.11,5.56,
2019-03-20,9.0,71.67,17.0,5.56
2019-03-20,10.0,132.14,35.0,22.5
2019-03-20,11.0,163.33,61.5,53.33
2019-03-20,12.0,148.89,67.22,87.22
2019-03-20,13.0,146.11,60.0,100.56
2019-03-20,14.0,180.56,73.33,91.67
2019-03-20,15.0,133.33,55.0,83.89
2019-03-20,16.0,167.78,63.89,109.44
2019-03-20,17.0,153.5,64.0,105.56
2019-03-20,18.0,161.11,51.0,86.11
2019-03-20,19.0,187.14,54.5,68.33
2019-03-20,20.0,200.5,35.56,58.64
2019-03-20,21.0,75.5,11.11,47.78
2019-03-21,9.0,97.5,10.62,9.44
2019-03-21,10.0,140.0,34.09,35.5
2019-03-21,11.0,145.0,50.0,79.0
2019-03-21,12.0,142.22,63.89,86.11
2019-03-21,13.0,177.78,62.22,99.44
2019-03-21,14.0,173.89,57.78,109.44
2019-03-21,15.0,181.11,45.56,99.44
2019-03-21,16.0,155.56,55.83,116.67
2019-03-21,17.0,125.0,50.56,96.11
2019-03-21,18.0,114.44,45.5,84.0
2019-03-21,19.0,115.0,44.44,65.0
2019-03-21,20.0,88.89,31.67,31.67
2019-03-21,21.0,60.0,10.5,8.33
2019-03-22,8.0,80.0,10.0,5.0
2019-03-22,9.0,93.5,19.0,19.44
2019-03-22,10.0,150.0,49.44,63.33
2019-03-22,11.0,147.0,53.33,91.11
2019-03-22,12.0,152.78,64.0,109.44
2019-03-22,13.0,156.11,63.33,104.44
2019-03-22,14.0,156.11,60.5,105.0
2019-03-22,15.0,158.89,64.38,113.89
2019-03-22,16.0,152.78,53.89,120.0
2019-03-22,17.0,139.44,50.0,
2019-03-22,18.0,141.67,34.5,
2019-03-22,19.0,165.0,43.89,90.0
2019-03-22,20.0,108.89,30.56,49.44
2019-03-22,21.0,78.5,23.89,28.33
2019-03-22,22.0,67.22,19.44,20.5
2019-03-23,8.0,62.5,5.62,5.0
2019-03-23,9.0,81.82,13.64,10.5
2019-03-23,10.0,105.5,29.44,33.89
2019-03-23,11.0,111.67,44.44,59.5
2019-03-23,12.0,127.86,50.0,89.0
2019-03-23,13.0,145.0,50.0,112.22
2019-03-23,14.0,141.11,45.56,98.33
2019-03-23,15.0,139.5,43.33,110.0
2019-03-23,16.0,156.67,57.5,
2019-03-23,17.0,173.33,51.67,68.12
2019-03-23,18.0,136.5,38.33,96.67
2019-03-23,19.0,120.0,38.33,79.44
2019-03-23,20.0,112.0,31.67,86.11
2019-03-23,21.0,86.67,5.56,32.22
2019-03-23,22.0,113.33,11.11,20.56
2019-03-24,9.0,103.33,12.22,10.71
2019-03-24,10.0,151.11,40.0,34.5
2019-03-24,11.0,140.5,52.69,70.56
2019-03-24,12.0,145.0,52.0,97.0
2019-03-24,13.0,144.44,47.0,99.44
2019-03-24,14.0,119.44,46.11,105.0
2019-03-24,15.0,116.67,42.0,91.11
2019-03-24,16.0,143.33,40.0,104.44
2019-03-24,17.0,130.56,41.0,77.78
2019-03-24,18.0,107.78,41.5,83.89
2019-03-24,19.0,101.11,32.22,60.0
2019-03-24,20.0,100.0,27.22,47.22
2019-03-24,21.0,61.5,7.22,17.5
2019-03-25,9.0,102.5,22.5,14.44
2019-03-25,10.0,138.89,51.11,47.0
2019-03-25,11.0,148.89,63.89,103.33
2019-03-25,12.0,152.0,56.5,104.5
2019-03-25,13.0,142.78,58.33,129.0
2019-03-25,14.0,168.89,67.22,126.67
2019-03-25,15.0,159.0,56.11,122.22
2019-03-25,16.0,143.33,58.33,128.89
2019-03-25,17.0,120.0,49.5,120.0
2019-03-25,18.0,120.0,50.0,94.44
2019-03-25,19.0,120.0,37.5,67.22
2019-03-25,20.0,120.0,32.22,69.44
2019-03-25,21.0,78.33,8.89,42.22
2019-03-26,9.0,96.5,10.56,18.12
2019-03-26,10.0,163.89,40.91,63.89
2019-03-26,11.0,161.0,63.33,113.89
2019-03-26,12.0,138.89,69.44,126.11
2019-03-26,13.0,159.0,53.0,134.44
2019-03-26,14.0,160.56,58.89,134.44
2019-03-26,15.0,139.5,48.33,108.33
2019-03-26,16.0,130.0,46.67,119.44
2019-03-26,17.0,142.78,53.0,101.67
2019-03-26,18.0,123.33,38.89,80.56
2019-03-26,19.0,123.5,42.22,76.67
2019-03-26,20.0,87.78,31.67,46.11
2019-03-26,21.0,60.0,5.56,17.78
2019-03-27,9.0,,10.62,
2019-03-27,10.0,,20.0,9.0
2019-03-27,11.0,109.38,41.11,55.0
2019-03-27,12.0,132.78,41.11,80.0
2019-03-27,13.0,137.78,46.67,75.56
2019-03-27,14.0,134.44,49.44,75.0
2019-03-27,15.0,163.89,45.0,75.0
2019-03-27,16.0,137.22,51.67,75.0
2019-03-27,17.0,164.44,46.11,81.0
2019-03-27,18.0,140.0,34.44,57.78
2019-03-27,19.0,128.89,30.0,25.0
2019-03-27,20.0,98.33,20.56,16.11
2019-03-27,21.0,73.89,10.5,5.0
2019-03-28,9.0,,12.5,11.25
2019-03-28,10.0,131.88,45.45,60.56
2019-03-28,11.0,153.64,60.56,109.0
2019-03-28,12.0,163.33,72.22,
2019-03-28,13.0,169.5,71.67,76.67
2019-03-28,14.0,165.5,61.67,129.0
2019-03-28,15.0,189.0,52.22,151.11
2019-03-28,16.0,177.22,57.78,136.67
2019-03-28,17.0,131.11,57.22,
2019-03-28,18.0,140.0,53.89,87.5
2019-03-28,19.0,140.0,47.78,73.33
2019-03-28,20.0,120.0,42.5,73.33
2019-03-28,21.0,95.0,10.56,32.22
2019-03-29,9.0,106.25,21.11,31.11
2019-03-29,10.0,141.0,40.56,49.44
2019-03-29,11.0,161.0,45.0,100.56
2019-03-29,12.0,,66.5,125.5
2019-03-29,13.0,126.67,62.22,134.44
2019-03-29,14.0,147.78,57.22,130.0
2019-03-29,15.0,153.33,40.0,116.11
2019-03-29,16.0,172.22,43.0,112.78
2019-03-29,17.0,166.67,39.44,95.56
2019-03-29,18.0,170.0,35.0,105.56
2019-03-29,19.0,141.11,33.5,73.33
2019-03-29,20.0,124.44,33.33,42.78
2019-03-29,21.0,90.56,6.67,33.89
2019-03-29,22.0,107.5,10.0,27.22
2019-03-30,9.0,106.5,8.33,12.0
2019-03-30,10.0,130.56,32.78,34.17
2019-03-30,11.0,125.71,40.0,57.86
2019-03-30,13.0,131.43,47.86,89.29
2019-03-30,14.0,136.67,46.5,85.0
2019-03-30,15.0,122.22,48.89,95.56
2019-03-30,16.0,149.44,45.56,107.22
2019-03-30,17.0,111.67,38.0,90.56
2019-03-30,18.0,136.11,43.57,80.0
2019-03-30,19.0,129.44,35.56,
2019-03-30,20.0,113.89,26.67,47.5
2019-03-30,21.0,71.67,10.0,17.78
2019-03-30,22.0,65.56,9.44,24.44
2019-03-31,9.0,85.0,22.5,13.12
2019-03-31,10.0,135.56,37.5,47.5
2019-03-31,11.0,111.5,41.67,55.5
2019-03-31,12.0,112.22,43.33,89.44
2019-03-31,13.0,112.5,42.22,83.18
2019-03-31,14.0,110.56,47.78,96.67
2019-03-31,15.0,120.0,36.0,70.0
2019-03-31,16.0,128.89,33.89,65.56
2019-03-31,17.0,99.0,32.0,76.11
2019-03-31,18.0,99.44,31.11,65.0
2019-03-31,19.0,88.89,20.0,43.33
2019-03-31,20.0,85.56,14.44,35.0
2019-03-31,21.0,49.0,5.0,8.89
2019-04-01,9.0,93.75,15.62,6.25
2019-04-01,10.0,116.67,28.5,30.0
2019-04-01,11.0,109.5,43.89,56.11
2019-04-01,12.0,111.67,48.33,68.89
2019-04-01,13.0,118.33,53.5,53.89
2019-04-01,14.0,113.33,51.11,50.0
2019-04-01,15.0,119.44,44.44,52.78
2019-04-01,16.0,119.5,43.89,55.56
2019-04-01,17.0,117.78,45.0,56.67
2019-04-01,18.0,129.44,37.78,58.89
2019-04-01,19.0,125.0,38.33,
2019-04-01,20.0,103.89,28.5,27.5
2019-04-01,21.0,70.0,6.11,12.22
2019-04-01,22.0,63.89,10.0,15.0
2019-04-02,9.0,114.44,20.5,5.0
2019-04-02,10.0,152.5,30.0,34.44
2019-04-02,11.0,115.0,46.11,49.0
2019-04-02,12.0,131.11,53.33,50.0
2019-04-02,13.0,116.67,45.0,70.45
2019-04-02,14.0,112.78,44.44,70.0
2019-04-02,15.0,113.5,40.56,53.89
2019-04-02,16.0,131.0,42.78,93.33
2019-04-02,17.0,108.33,34.44,72.78
2019-04-02,18.0,110.0,33.33,74.44
2019-04-02,19.0,105.0,26.0,62.78
2019-04-02,20.0,82.78,19.44,33.89
2019-04-02,21.0,47.5,6.11,12.78
2019-04-03,9.0,93.33,9.38,12.5
2019-04-03,10.0,155.5,27.22,29.0
2019-04-03,11.0,122.5,47.22,66.5
2019-04-03,12.0,111.36,55.56,88.89
2019-04-03,13.0,134.44,51.11,96.0
2019-04-03,14.0,155.56,51.11,120.0
2019-04-03,15.0,117.22,50.0,119.5
2019-04-03,16.0,125.56,,102.22
2019-04-03,17.0,117.0,40.0,97.22
2019-04-03,18.0,110.0,53.89,98.33
2019-04-03,19.0,105.0,50.0,82.5
2019-04-03,20.0,140.56,28.5,48.33
2019-04-03,21.0,83.0,8.89,22.78
2019-04-04,9.0,,7.5,12.0
2019-04-04,10.0,105.0,21.36,37.22
2019-04-04,11.0,114.55,45.5,60.56
2019-04-04,12.0,116.5,54.55,75.0
2019-04-04,13.0,127.78,51.11,85.91
2019-04-04,14.0,124.55,45.0,88.64
2019-04-04,15.0,122.27,42.22,91.11
2019-04-04,16.0,117.22,38.33,95.56
2019-04-04,17.0,115.0,41.0,100.0
2019-04-04,18.0,113.75,28.89,67.22
2019-04-04,19.0,98.33,26.11,57.78
2019-04-04,20.0,77.22,18.5,48.89
2019-04-04,21.0,70.0,5.56,25.56
2019-04-05,9.0,67.5,16.11,5.0
2019-04-05,10.0,99.5,22.08,19.5
2019-04-05,11.0,87.22,35.0,40.0
2019-04-05,12.0,87.5,36.67,64.58
2019-04-05,13.0,99.44,36.67,73.33
2019-04-05,14.0,87.78,33.0,75.0
2019-04-05,15.0,91.67,34.62,87.78
2019-04-05,16.0,108.33,39.44,103.89
2019-04-05,17.0,92.22,24.44,73.33
2019-04-05,18.0,81.67,28.5,45.56
2019-04-05,19.0,82.22,21.67,46.11
2019-04-05,20.0,74.0,14.0,39.44
2019-04-05,21.0,70.0,6.11,22.78
2019-04-05,22.0,72.0,7.78,30.56
2019-04-06,9.0,67.27,8.5,6.0
2019-04-06,10.0,81.11,35.5,38.0
2019-04-06,11.0,88.5,36.5,58.89
2019-04-06,12.0,122.14,38.64,51.67
2019-04-06,13.0,113.89,35.0,63.0
2019-04-06,14.0,113.89,42.78,69.5
2019-04-06,15.0,117.22,39.44,83.89
2019-04-06,16.0,121.11,45.0,104.44
2019-04-06,17.0,103.89,29.44,95.56
2019-04-06,18.0,98.89,32.78,73.33
2019-04-06,19.0,105.0,28.33,60.56
2019-04-06,20.0,85.0,28.5,60.0
2019-04-06,21.0,45.0,13.89,7.5
2019-04-06,22.0,48.5,6.11,13.33
2019-04-07,9.0,59.0,9.44,18.0
2019-04-07,10.0,78.0,14.5,32.78
2019-04-07,11.0,81.11,28.0,41.67
2019-04-07,12.0,82.22,30.5,52.0
2019-04-07,13.0,85.56,41.67,69.09
2019-04-07,14.0,89.0,38.57,58.89
2019-04-07,15.0,81.11,,61.0
2019-04-07,16.0,86.67,13.75,73.33
2019-04-07,17.0,71.67,24.55,60.0
2019-04-07,18.0,73.5,24.5,42.78
2019-04-07,19.0,63.5,30.0,37.0
2019-04-07,20.0,52.0,9.09,23.64
2019-04-07,21.0,34.5,5.0,6.11
2019-04-08,9.0,62.5,11.36,5.0
2019-04-08,10.0,71.36,22.0,33.33
2019-04-08,11.0,101.11,35.0,59.5
2019-04-08,12.0,107.22,42.78,45.0
2019-04-08,13.0,80.0,36.5,60.56
2019-04-08,14.0,87.78,35.56,66.67
2019-04-08,15.0,89.44,28.33,82.78
2019-04-08,16.0,70.0,24.5,71.11
2019-04-08,17.0,75.56,18.89,63.33
2019-04-08,18.0,80.0,10.0,38.89
2019-04-08,19.0,,10.0,29.44
2019-04-08,20.0,107.5,7.22,18.33
2019-04-08,21.0,47.78,5.0,10.0
2019-04-09,9.0,59.09,10.0,10.0
2019-04-09,10.0,91.11,26.0,31.0
2019-04-09,11.0,68.33,34.44,47.5
2019-04-09,12.0,77.22,38.0,42.78
2019-04-09,13.0,80.0,33.33,50.56
2019-04-09,14.0,71.67,23.89,41.11
2019-04-09,15.0,70.0,12.22,31.67
2019-04-09,16.0,70.0,11.11,35.0
2019-04-09,17.0,70.56,11.67,37.78
2019-04-09,18.0,73.89,7.78,20.56
2019-04-09,19.0,77.78,5.0,11.11
2019-04-09,20.0,57.22,7.22,10.0
2019-04-09,21.0,32.78,5.0,5.0
2019-04-10,9.0,55.0,8.89,6.25
2019-04-10,10.0,83.89,13.89,25.56
2019-04-10,11.0,74.5,27.78,61.67
2019-04-10,12.0,82.0,40.56,54.5
2019-04-10,13.0,98.33,38.64,72.5
2019-04-10,14.0,102.78,33.5,74.44
2019-04-10,15.0,103.33,32.22,75.56
2019-04-10,16.0,93.33,20.56,45.56
2019-04-10,17.0,85.56,41.67,46.11
2019-04-10,18.0,85.0,21.11,45.0
2019-04-10,19.0,72.78,25.56,37.22
2019-04-10,20.0,75.0,12.78,37.78
2019-04-10,21.0,50.0,5.0,8.33
2019-04-11,9.0,,7.22,6.88
2019-04-11,10.0,81.11,10.56,33.89
2019-04-11,11.0,83.89,36.11,42.27
2019-04-11,12.0,117.0,43.33,47.5
2019-04-11,13.0,97.22,36.67,69.0
2019-04-11,14.0,88.33,35.0,81.11
2019-04-11,15.0,102.78,27.78,66.67
2019-04-11,16.0,92.5,29.5,79.44
2019-04-11,17.0,80.56,20.56,67.78
2019-04-11,18.0,82.78,24.38,55.56
2019-04-11,19.0,80.0,22.78,53.33
2019-04-11,20.0,65.0,15.0,39.44
2019-04-11,21.0,35.56,5.5,16.67
2019-04-12,8.0,41.88,8.33,5.0
2019-04-12,9.0,75.0,11.5,23.0
2019-04-12,10.0,86.67,38.89,69.0
2019-04-12,11.0,97.73,38.5,62.5
2019-04-12,12.0,97.22,47.22,
2019-04-12,13.0,99.0,42.22,78.33
2019-04-12,14.0,103.5,40.0,106.0
2019-04-12,15.0,93.89,35.0,105.5
2019-04-12,16.0,97.22,33.89,110.0
2019-04-12,17.0,86.11,25.56,107.78
2019-04-12,18.0,103.89,18.33,75.56
2019-04-12,19.0,78.0,22.78,66.11
2019-04-12,20.0,78.33,21.67,55.0
2019-04-12,21.0,62.22,5.0,31.67
2019-04-12,22.0,44.5,5.56,32.22
2019-04-13,8.0,38.5,5.0,
2019-04-13,9.0,63.18,5.0,17.92
2019-04-13,10.0,96.67,19.44,41.67
2019-04-13,11.0,80.56,31.11,75.0
2019-04-13,12.0,78.89,31.11,77.78
2019-04-13,13.0,96.11,31.67,82.22
2019-04-13,14.0,103.0,29.44,82.22
2019-04-13,15.0,85.0,13.89,67.78
2019-04-13,16.0,95.0,20.77,68.0
2019-04-13,17.0,80.5,14.44,61.11
2019-04-13,18.0,79.0,11.67,46.11
2019-04-13,19.0,82.78,8.33,47.78
2019-04-13,20.0,74.44,7.22,38.89
2019-04-13,21.0,43.33,5.0,18.33
2019-04-13,22.0,47.22,5.0,7.78
2019-04-14,9.0,86.82,,30.0
2019-04-14,10.0,118.33,,71.0
2019-04-14,11.0,114.44,,79.44
2019-04-14,12.0,112.22,,109.0
2019-04-14,13.0,112.0,32.5,91.11
2019-04-14,14.0,148.33,63.89,113.89
2019-04-14,15.0,122.78,51.11,88.33
2019-04-14,16.0,115.0,38.33,71.67
2019-04-14,17.0,116.11,40.0,75.0
2019-04-14,18.0,113.89,30.56,67.78
2019-04-14,19.0,114.44,21.11,61.67
2019-04-14,20.0,97.22,14.0,46.67
2019-04-14,21.0,59.44,5.0,17.5
2019-04-14,22.0,52.78,5.56,12.22
2019-04-15,8.0,75.0,,6.25
2019-04-15,9.0,79.44,18.12,26.0
2019-04-15,10.0,137.22,48.33,55.56
2019-04-15,11.0,147.78,55.0,84.44
2019-04-15,12.0,133.89,72.5,110.0
2019-04-15,13.0,169.44,57.0,111.36
2019-04-15,14.0,138.89,58.89,109.5
2019-04-15,15.0,143.33,53.33,126.67
2019-04-15,16.0,123.33,40.0,145.56
2019-04-15,17.0,114.44,46.11,118.89
2019-04-15,18.0,127.22,35.5,93.5
2019-04-15,19.0,118.33,36.11,85.56
2019-04-15,20.0,98.89,24.0,61.67
2019-04-15,21.0,78.33,8.33,32.78
2019-04-15,22.0,71.11,10.0,32.5
2019-04-16,8.0,61.25,5.0,5.0
2019-04-16,9.0,104.5,22.73,43.5
2019-04-16,10.0,136.11,47.0,102.22
2019-04-16,11.0,159.0,51.67,135.0
2019-04-16,12.0,142.78,56.67,129.0
2019-04-16,13.0,116.11,60.91,106.11
2019-04-16,14.0,116.0,50.0,105.0
2019-04-16,15.0,146.67,35.0,126.67
2019-04-16,16.0,148.33,43.33,121.11
2019-04-16,17.0,126.11,45.0,120.0
2019-04-16,18.0,110.0,40.56,101.11
2019-04-16,19.0,113.33,29.5,111.11
2019-04-16,20.0,95.0,25.5,65.0
2019-04-16,21.0,63.89,5.56,45.56
2019-04-16,22.0,62.78,5.0,27.5
2019-04-17,8.0,52.5,5.62,5.0
2019-04-17,9.0,82.78,13.08,47.5
2019-04-17,10.0,129.0,46.67,76.11
2019-04-17,11.0,123.5,50.0,81.67
2019-04-17,12.0,136.67,51.11,117.5
2019-04-17,13.0,133.89,59.55,127.22
2019-04-17,14.0,168.33,52.22,127.22
2019-04-17,15.0,134.44,38.5,108.33
2019-04-17,16.0,133.33,61.11,148.89
2019-04-17,17.0,120.0,45.83,126.67
2019-04-17,18.0,115.5,41.11,85.0
2019-04-17,19.0,132.14,37.22,78.33
2019-04-17,20.0,134.38,32.22,75.0
2019-04-17,21.0,102.78,9.29,33.89
2019-04-17,22.0,116.5,22.27,42.22
2019-04-18,8.0,73.0,9.38,6.11
2019-04-18,9.0,82.78,15.45,29.17
2019-04-18,10.0,111.11,44.44,60.56
2019-04-18,11.0,143.33,47.22,103.89
2019-04-18,12.0,138.89,46.67,121.0
2019-04-18,13.0,130.0,56.11,125.56
2019-04-18,14.0,152.22,41.11,143.0
2019-04-18,15.0,138.33,31.5,166.67
2019-04-18,16.0,143.33,40.5,150.0
2019-04-18,17.0,145.0,35.0,120.0
2019-04-18,18.0,133.33,28.89,105.0
2019-04-18,19.0,117.78,28.89,73.89
2019-04-18,20.0,93.89,18.89,55.56
2019-04-18,21.0,73.33,5.56,27.22
2019-04-18,22.0,76.67,5.0,35.0
2019-04-19,8.0,69.5,7.22,5.0
2019-04-19,9.0,80.45,9.0,33.33
2019-04-19,10.0,111.67,40.0,66.11
2019-04-19,11.0,107.22,35.45,99.58
2019-04-19,12.0,114.5,39.44,102.78
2019-04-19,13.0,106.25,46.67,77.5
2019-04-19,14.0,85.0,32.78,50.56
2019-04-19,15.0,68.33,15.0,66.67
2019-04-19,16.0,,10.0,
2019-04-19,17.0,,10.71,24.44
2019-04-19,18.0,95.56,10.0,42.78
2019-04-19,19.0,101.11,8.89,30.56
2019-04-19,20.0,101.67,6.67,25.0
2019-04-19,21.0,75.0,5.0,10.5
2019-04-19,22.0,78.33,,15.0
2019-04-20,8.0,55.0,5.0,5.0
2019-04-20,9.0,72.0,8.89,11.36
2019-04-20,10.0,110.56,27.22,36.67
2019-04-20,11.0,145.56,40.77,41.11
2019-04-20,12.0,127.22,43.33,60.0
2019-04-20,13.0,135.0,49.44,80.0
2019-04-20,14.0,133.89,46.67,94.44
2019-04-20,15.0,138.33,31.11,96.67
2019-04-20,16.0,137.22,38.89,103.89
2019-04-20,17.0,125.0,40.0,83.33
2019-04-20,18.0,130.56,32.5,90.0
2019-04-20,19.0,138.33,37.22,83.33
2019-04-20,20.0,124.44,25.56,40.0
2019-04-20,21.0,76.0,11.67,10.0
2019-04-20,22.0,79.0,13.89,8.0
2019-04-21,9.0,78.89,8.12,14.0
2019-04-21,10.0,75.0,15.5,34.44
2019-04-21,11.0,90.0,31.11,44.5
2019-04-21,12.0,125.0,35.0,66.11
2019-04-21,13.0,125.0,,86.67
2019-04-21,14.0,115.0,,85.0
2019-04-21,15.0,110.56,30.0,83.33
2019-04-21,16.0,105.0,38.5,113.5
2019-04-21,17.0,101.67,33.89,63.33
2019-04-21,18.0,105.0,25.0,47.78
2019-04-21,19.0,105.0,30.0,
2019-04-21,20.0,122.22,13.33,
2019-04-21,21.0,89.44,7.78,
2019-04-21,22.0,90.0,8.33,6.25
2019-04-22,8.0,35.0,5.0,5.0
2019-04-22,9.0,73.89,5.62,8.89
2019-04-22,10.0,106.67,23.75,37.78
2019-04-22,11.0,92.78,36.67,63.89
2019-04-22,12.0,130.0,42.22,75.5
2019-04-22,13.0,115.56,56.67,80.56
2019-04-22,14.0,106.11,47.0,96.67
2019-04-22,15.0,107.78,31.11,110.0
2019-04-22,16.0,115.56,33.0,106.67
2019-04-22,17.0,113.89,33.33,107.78
2019-04-22,18.0,120.56,27.22,113.33
2019-04-22,19.0,109.44,22.22,68.89
2019-04-22,20.0,82.78,15.56,54.44
2019-04-22,21.0,70.56,9.38,17.22
2019-04-22,22.0,62.22,8.57,11.67
2019-04-23,8.0,46.36,5.0,5.0
2019-04-23,9.0,91.25,19.0,25.0
2019-04-23,10.0,110.0,42.78,58.33
2019-04-23,11.0,113.33,52.22,
2019-04-23,12.0,128.33,50.0,70.71
2019-04-23,13.0,127.78,47.22,110.56
2019-04-23,14.0,123.33,45.0,124.0
2019-04-23,15.0,121.11,36.67,119.44
2019-04-23,16.0,106.5,33.33,112.22
2019-04-23,17.0,117.22,26.11,88.89
2019-04-23,18.0,113.33,27.78,93.5
2019-04-23,19.0,109.38,18.33,84.44
2019-04-23,20.0,77.86,15.0,36.67
2019-04-23,21.0,52.22,8.89,8.33
2019-04-23,22.0,60.56,7.22,8.89
2019-04-24,8.0,50.0,8.89,5.0
2019-04-24,9.0,55.0,13.89,7.5
2019-04-24,10.0,107.0,38.18,70.0
2019-04-24,11.0,100.0,40.0,80.0
2019-04-24,12.0,90.0,42.78,129.5
2019-04-24,13.0,115.0,43.89,110.56
2019-04-24,14.0,105.0,45.71,91.67
2019-04-24,15.0,106.11,35.56,85.0
2019-04-24,16.0,95.0,32.86,95.0
2019-04-24,17.0,95.0,39.44,92.78
2019-04-24,18.0,95.0,15.56,82.22
2019-04-24,19.0,95.0,21.43,65.71
2019-04-24,20.0,77.22,16.67,
2019-04-24,21.0,89.44,9.44,65.0
2019-04-24,22.0,72.78,17.78,28.33
2019-04-25,8.0,39.38,5.0,5.0
2019-04-25,9.0,61.67,7.5,11.11
2019-04-25,10.0,101.0,15.0,36.11
2019-04-25,11.0,86.67,31.36,54.0
2019-04-25,12.0,83.33,27.5,66.67
2019-04-25,13.0,107.22,29.5,60.0
2019-04-25,14.0,92.22,27.78,95.0
2019-04-25,15.0,85.56,18.0,76.11
2019-04-25,16.0,88.89,23.33,110.0
2019-04-25,17.0,85.56,21.11,
2019-04-25,18.0,101.67,12.22,
2019-04-25,19.0,89.44,10.56,57.14
2019-04-25,20.0,68.33,8.89,53.33
2019-04-25,21.0,56.11,5.56,25.56
2019-04-25,22.0,56.67,5.56,28.33
2019-04-26,9.0,55.56,21.11,21.11
2019-04-26,10.0,71.11,34.0,22.22
2019-04-26,11.0,76.67,27.22,39.5
2019-04-26,12.0,73.33,25.0,47.78
2019-04-26,13.0,78.89,,56.5
2019-04-26,14.0,100.56,20.0,60.56
2019-04-26,15.0,102.22,26.67,57.78
2019-04-26,16.0,72.78,32.78,62.5
2019-04-26,17.0,72.22,21.67,54.55
2019-04-26,18.0,76.67,16.0,53.33
2019-04-26,19.0,70.0,12.22,52.78
2019-04-26,20.0,79.44,8.89,36.67
2019-04-26,21.0,48.33,6.67,15.56
2019-04-26,22.0,65.5,6.0,21.67
2019-04-27,8.0,38.18,5.0,5.0
2019-04-27,9.0,62.78,8.33,15.0
2019-04-27,10.0,92.78,24.0,41.92
2019-04-27,11.0,78.75,29.5,55.0
2019-04-27,12.0,92.5,41.67,70.0
2019-04-27,13.0,113.33,42.5,78.89
2019-04-27,14.0,133.89,37.78,83.33
2019-04-27,15.0,176.43,35.0,92.22
2019-04-27,16.0,117.78,40.0,86.5
2019-04-27,17.0,92.22,36.11,68.89
2019-04-27,18.0,100.0,25.0,73.33
2019-04-27,19.0,103.89,28.18,68.89
2019-04-27,20.0,77.78,25.56,54.44
2019-04-27,21.0,76.67,7.73,31.67
2019-04-27,22.0,92.22,13.0,28.0
2019-04-28,9.0,56.11,7.5,7.0
2019-04-28,10.0,76.0,12.73,28.12
2019-04-28,11.0,92.22,38.5,
2019-04-28,12.0,93.0,39.44,40.0
2019-04-28,13.0,85.91,32.31,68.89
2019-04-28,14.0,74.0,27.22,60.0
2019-04-28,15.0,84.55,21.25,63.33
2019-04-28,16.0,81.11,27.0,82.0
2019-04-28,17.0,85.0,32.5,72.22
2019-04-28,18.0,110.56,28.5,64.44
2019-04-28,19.0,68.33,27.22,60.0
2019-04-28,20.0,62.0,18.89,50.0
2019-04-28,21.0,51.5,6.11,25.0
2019-04-29,9.0,65.56,11.5,5.0
2019-04-29,10.0,110.56,13.5,43.33
2019-04-29,11.0,122.78,34.44,80.0
2019-04-29,12.0,91.67,44.0,
2019-04-29,13.0,109.0,59.44,55.0
2019-04-29,14.0,126.67,40.0,83.33
2019-04-29,15.0,112.22,22.22,83.89
2019-04-29,16.0,82.78,33.33,82.22
2019-04-29,17.0,84.44,23.33,73.33
2019-04-29,18.0,85.56,22.22,62.78
2019-04-29,19.0,82.78,17.0,72.22
2019-04-29,20.0,63.0,19.44,60.56
2019-04-29,21.0,53.33,6.67,28.33
2019-04-30,9.0,65.0,7.5,5.0
2019-04-30,10.0,77.78,18.64,23.89
2019-04-30,11.0,81.11,37.0,54.44
2019-04-30,12.0,88.5,41.5,57.22
2019-04-30,13.0,81.11,34.44,86.0
2019-04-30,14.0,90.0,37.0,82.5
2019-04-30,15.0,91.11,20.45,60.0
2019-04-30,16.0,76.67,30.56,78.64
2019-04-30,17.0,79.44,19.0,75.56
2019-04-30,18.0,76.11,14.44,56.67
2019-04-30,19.0,68.33,14.44,50.0
2019-04-30,20.0,68.33,14.5,32.78
2019-04-30,21.0,45.56,6.67,12.78
2019-05-01,9.0,82.5,10.62,7.5
2019-05-01,10.0,86.67,18.0,31.5
2019-05-01,11.0,80.56,33.89,44.44
2019-05-01,12.0,76.67,45.56,55.56
2019-05-01,13.0,68.89,40.0,52.5
2019-05-01,14.0,74.44,35.0,63.89
2019-05-01,15.0,80.0,20.0,47.78
2019-05-01,16.0,72.78,20.0,48.33
2019-05-01,17.0,80.0,16.67,41.11
2019-05-01,18.0,94.44,18.5,40.56
2019-05-01,19.0,72.78,18.5,35.56
2019-05-01,20.0,53.5,15.0,20.0
2019-05-01,21.0,53.64,11.67,7.0
2019-05-02,9.0,64.58,8.18,15.0
2019-05-02,10.0,87.78,35.56,35.0
2019-05-02,11.0,84.44,49.44,28.33
2019-05-02,12.0,93.33,29.5,64.17
2019-05-02,13.0,84.44,38.0,72.0
2019-05-02,14.0,82.0,38.89,65.56
2019-05-02,15.0,79.5,20.5,50.45
2019-05-02,16.0,80.0,21.67,51.67
2019-05-02,17.0,76.67,13.33,40.5
2019-05-02,18.0,77.78,17.22,44.44
2019-05-02,19.0,78.89,16.0,40.56
2019-05-02,20.0,62.5,6.11,21.67
